DBMS	EXPERIMENTNAME	RUNID	BATCHSETID	PK	NUMPROCESSORS	ACTROWPOOL	PCTREAD	PCTUPDATE	ATP	MAXMPL
mysql	xt-1M-1000-120-1	2609	1943	0	1	1	0	75	5.05707526992566871032499593076881341219E04	1100
mysql	xt-1M-1000-120-1	2609	1983	0	1	.25	0	100	5.05699604887394714962223909192784585909E04	1100
mysql	xt-1M-1000-120-1	2609	2022	0	1	.5	0	100	5.05656411118340200968698040916648593942E04	1100
mysql	xt-1M-1000-120-1	2609	2043	0	1	.75	0	100	5.05995449485914602193671961113821578938E04	1100
mysql	xt-1M-1000-120-1	2609	2083	0	1	1	0	100	5.05721652783549861771136367742984659307E04	1100
mysql	xt-1M-1000-120-1	2609	2123	0	1	.25	.01	0	7.46483786549707602339181286549707602339E04	200
mysql	xt-1M-1000-120-1	2609	2142	0	1	.5	.01	0	7.43616483975847654435671156525777984208E04	200
mysql	xt-1M-1000-120-1	2609	2144	0	1	.75	.01	0	7.24895830875122910521140609636184857424E04	200
mysql	xt-1M-1000-120-1	2609	2147	0	1	1	.01	0	7.31381307471264367816091954022988505747E04	200
mysql	xt-1M-1000-120-1	2609	2503	0	1	.25	.1	0	7.50187409899086977414704469005285920231E04	200
mysql	xt-1M-1000-120-1	2609	2522	0	1	.5	.1	0	7.42767927308447937131630648330058939096E04	200
mysql	xt-1M-1000-120-1	2609	2541	0	1	.75	.1	0	7.24319675072744907856450048496605237633E04	200
mysql	xt-1M-1000-120-1	2609	2561	0	1	1	.1	0	7.23190079168728352300841167738743196437E04	200
mysql	xt-1M-1000-120-2	1291	401	0	2	.25	0	25	5.05610492050108407612623464225487834259E04	1100
mysql	xt-1M-1000-120-2	1291	422	0	2	.5	0	25	5.05795566730908214887978800289086966997E04	1100
mysql	xt-1M-1000-120-2	1291	462	0	2	.75	0	25	5.0576261501866795134288811273033843189E04	1100
mysql	xt-1M-1000-120-2	1291	482	0	2	1	0	25	5.05534990967664237971939543565966158844E04	1100
mysql	xt-1M-1000-120-2	1291	521	0	2	.25	0	50	5.05248221727086595206551848729374924727E04	1100
mysql	xt-1M-1000-120-2	1291	542	0	2	.5	0	50	5.05165666184797012408143597156969039874E04	1100
mysql	xt-1M-1000-120-2	1291	582	0	2	.75	0	50	5.05240447248742583501490829141945004967E04	1100
mysql	xt-1M-1000-120-2	1291	601	0	2	1	0	50	5.05035583825123449355654582680958689634E04	1100
mysql	xt-1M-1000-120-2	1291	641	0	2	.25	0	75	5.06383717890806155328695756918721956215E04	1100
mysql	xt-1M-1000-120-2	1291	662	0	2	.5	0	75	5.05493181161165984100216815225246928449E04	1100
mysql	xt-1M-1000-120-2	1291	702	0	2	.75	0	75	5.05499590662650602409638554216867469883E04	1100
mysql	xt-1M-1000-120-2	1291	741	0	2	1	0	75	5.05440828740928117565573523654651127774E04	1100
mysql	xt-1M-1000-120-2	1291	762	0	2	.25	0	100	5.05252276518230813235781170023785866979E04	1100
mysql	xt-1M-1000-120-2	1291	802	0	2	.5	0	100	5.04986807299665733128557231908934863131E04	1100
mysql	xt-1M-1000-120-2	1291	841	0	2	.75	0	100	5.05384052271837644154045346421366414739E04	1100
mysql	xt-1M-1000-120-2	1291	862	0	2	1	0	100	5.05458720226444638501611009063808003854E04	1100
mysql	xt-1M-1000-120-2	1291	902	0	2	.25	.01	0	7.3490736762481089258698940998487140696E04	200
mysql	xt-1M-1000-120-2	1291	941	0	2	.5	.01	0	7.72903348754448398576512455516014234874E04	200
mysql	xt-1M-1000-120-2	1291	962	0	2	.75	.01	0	7.22939314456035767511177347242921013413E04	200
mysql	xt-1M-1000-120-2	1291	1001	0	2	1	.01	0	7.16003905711000383288616328095055576848E04	200
mysql	xt-1M-1000-120-2	1291	1441	0	2	.25	.1	0	7.77798538884524744697564807541241162609E04	200
mysql	xt-1M-1000-120-2	1291	1461	0	2	.5	.1	0	7.20025212683681361175560711523588553751E04	200
mysql	xt-1M-1000-120-2	1291	1482	0	2	.75	.1	0	7.2419429292929292929292929292929292929E04	200
