DBMS	EXPERIMENTNAME	RUNID	BATCHSETID	PK	NUMPROCESSORS	ACTROWPOOL	PCTREAD	PCTUPDATE	ATP	MAXMPL
db2	pk-xt-1M-1000-120-2	1710	9447	1	2	1	.1	0	2.157839222918051304133474371335586197E03	1100
db2	pk-xt-1M-1000-120-4	1630	8686	1	4	.25	0	25	1.9539188029117219257652406092399875438E01	700
db2	pk-xt-1M-1000-120-4	1630	9413	1	4	1	0	25	1.76807671773838430071681595721791666747E01	1100
db2	pk-xt-1M-1000-120-4	1630	9415	1	4	.25	0	50	4.9449981892793992759942546279430613778E01	1100
db2	pk-xt-1M-1000-120-4	1630	9417	1	4	.5	0	50	5.14807188874888596781075466443393740042E01	1100
db2	pk-xt-1M-1000-120-4	1630	9418	1	4	.75	0	50	5.40634845064157762209433110438844231733E01	1100
db2	pk-xt-1M-1000-120-4	1630	9420	1	4	1	0	50	5.58083399321087441387280173837826618682E01	1100
db2	pk-xt-1M-1000-120-4	1630	9422	1	4	.25	0	75	4.8783221803106932315692443125509463502E01	1100
db2	pk-xt-1M-1000-120-4	1630	9424	1	4	.5	0	75	4.87431448372430159895478124418062777211E01	1100
db2	pk-xt-1M-1000-120-4	1630	9426	1	4	.75	0	75	4.8331299029304412105218774029211375984E01	1100
db2	pk-xt-1M-1000-120-4	1630	9427	1	4	1	0	75	4.75539384264923950418924105899972854538E01	1100
db2	pk-xt-1M-1000-120-4	1630	9429	1	4	.25	0	100	4.84214607107526192208904461648606792049E01	1100
db2	pk-xt-1M-1000-120-4	1630	9431	1	4	.5	0	100	4.73833558038959796464481253111495964293E01	1100
db2	pk-xt-1M-1000-120-4	1630	9433	1	4	.75	0	100	4.89938453315419064011934199025302708236E01	1100
db2	pk-xt-1M-1000-120-4	1630	9435	1	4	1	0	100	5.02065726791071185909806231457039798156E01	1100
db2	pk-xt-1M-1000-120-4	1630	9438	1	4	.25	.01	0	3.15550021145001850187661891420415499287E04	1100
db2	pk-xt-1M-1000-120-4	1630	9440	1	4	.5	.01	0	9.89502623950083993280537556995440364772E04	1100
db2	pk-xt-1M-1000-120-4	1630	9442	1	4	.75	.01	0	9.46113297966190601082472997782599365775E04	1100
db2	pk-xt-1M-1000-120-4	1630	9444	1	4	1	.01	0	1.39618964255934182000111179053866251598E05	1100
db2	pk-xt-1M-1000-120-4	1630	9446	1	4	.25	.1	0	2.0991349724804720286588828607451166678E03	600
db2	pk-xt-1M-1000-120-4	1630	9449	1	4	.5	.1	0	8.31845094151945609397893767979623701313E02	500
db2	pk-xt-1M-1000-120-4	1630	9451	1	4	.75	.1	0	1.19422219006939093858256906250628755519E03	700
db2	pk-xt-1M-1000-120-4	1630	9453	1	4	1	.1	0	1.16409822137224835317562872222509375556E04	500
db2	pk-xt-1M-1000-120-4	1630	9455	1	4	.25	1	0	8.60255926253257643159146202237636702912E02	1100
db2	pk-xt-1M-1000-120-4	1630	9456	1	4	.5	1	0	1.23138261762414216555160841890087839376E02	1100
db2	pk-xt-1M-1000-120-8	1869	9295	1	8	.25	0	25	4.8603214659589816484389840628844693753E01	1100
db2	pk-xt-1M-1000-120-8	1869	9304	1	8	.5	0	25	5.02112908393406793450425960854597028113E01	1100
db2	pk-xt-1M-1000-120-8	1869	9307	1	8	.75	0	25	5.13271426541611903904490756573536723543E01	1100
db2	pk-xt-1M-1000-120-8	1869	9309	1	8	1	0	25	5.33898970321384996978224257465909289097E01	1100
db2	pk-xt-1M-1000-120-8	1869	9311	1	8	.25	0	50	5.03651103903407311935167143408649447213E01	1100
db2	pk-xt-1M-1000-120-8	1869	9314	1	8	.5	0	50	5.05352247777260542874841716251197965848E01	1100
db2	pk-xt-1M-1000-120-8	1869	9316	1	8	.75	0	50	5.15503034658745500131239365390101368231E01	1100
db2	pk-xt-1M-1000-120-8	1869	9318	1	8	1	0	50	5.25132509754964615736257240346043350472E01	1100
db2	pk-xt-1M-1000-120-8	1869	9320	1	8	.25	0	75	5.07139799134032880324200241531464461632E01	1100
db2	pk-xt-1M-1000-120-8	1869	9322	1	8	.5	0	75	5.04540581208407883370335935332977887351E01	1100
db2	pk-xt-1M-1000-120-8	1869	9328	1	8	.75	0	75	4.92501037677969632517957937249061081333E01	1100
db2	pk-xt-1M-1000-120-8	1869	9336	1	8	1	0	75	4.9210222332470126127305785790232701719E01	1100
db2	pk-xt-1M-1000-120-8	1869	9339	1	8	.25	0	100	4.92336392512298070230034320910236353618E01	1100
db2	pk-xt-1M-1000-120-8	1869	9348	1	8	.5	0	100	4.90048636341537626179445621636739761842E01	1100
db2	pk-xt-1M-1000-120-8	1869	9353	1	8	.75	0	100	4.10788970650283106080300486368034498718E01	800
db2	pk-xt-1M-1000-120-8	1869	9355	1	8	1	0	100	4.86088016796230968731954983834911221593E01	1100
db2	pk-xt-1M-1000-120-8	1869	9409	1	8	.25	.01	0	3.20561686440677966101694915254237288137E04	600
db2	pk-xt-1M-1000-120-8	1869	9412	1	8	.5	.01	0	1.23643628996238834038551951104842501175E05	1100
db2	pk-xt-1M-1000-120-8	1869	9414	1	8	.75	.01	0	1.30308778254138382755746099797546742884E05	1100
db2	pk-xt-1M-1000-120-8	1869	9416	1	8	1	.01	0	6.0402806724252742749161985486017299199E00	1100
db2	pk-xt-1M-1000-120-8	1869	9419	1	8	.25	.1	0	5.91966197821172288891890934177353320212E00	1100
db2	pk-xt-1M-1000-120-8	1869	9421	1	8	.5	.1	0	5.76906241212339097436203878532902318163E00	1100
db2	pk-xt-1M-1000-120-8	1869	9423	1	8	.75	.1	0	5.75829944055248821913842330823970099347E00	1100
db2	pk-xt-1M-1000-120-8	1869	9425	1	8	1	.1	0	7.16104758418262285008269541285603153539E03	400
db2	pk-xt-1M-1000-120-8	1869	9428	1	8	.25	1	0	3.67392880781011601361976379988479234536E02	700
db2	pk-xt-1M-1000-120-8	1869	9430	1	8	.5	1	0	2.36619856562177998466903075974733470872E03	500
db2	pk-xt-1M-1000-120-8	1869	9432	1	8	.75	1	0	1.21703187352549670371457757727574146116E01	1100
db2	pk-xt-1M-1000-120-8	1869	9437	1	8	1	1	0	5.97546865553996008956215694605969154899E00	1100
db2	xt-1M-1000-120-1	689	1602	0	1	.25	0	25	5.28435895717849472462713405697513553207E01	1100
db2	xt-1M-1000-120-1	689	1623	0	1	.5	0	25	5.1780747085218801463390876120619056478E01	1100
db2	xt-1M-1000-120-1	689	1661	0	1	.75	0	25	1.19963285404054039828731443472376725588E02	500
db2	xt-1M-1000-120-1	689	1683	0	1	1	0	25	1.17807514509552011361633266284843007872E02	1100
db2	xt-1M-1000-120-1	689	1723	0	1	.25	0	50	5.55077231516443207448690442338682913538E01	1100
db2	xt-1M-1000-120-1	689	1763	0	1	.5	0	50	5.00871701577901469724203154197588143609E01	1100
db2	xt-1M-1000-120-1	689	1801	0	1	.75	0	50	1.13007515009559261386673406166725780627E02	1100
db2	xt-1M-1000-120-1	689	1842	0	1	1	0	50	1.24021519410363626250756312464630307072E02	700
db2	xt-1M-1000-120-1	689	1882	0	1	.25	0	75	5.43815761827537668662053539667373463153E01	1100
db2	xt-1M-1000-120-1	689	1902	0	1	.5	0	75	5.42091065999566097591256406644308291423E01	1100
db2	xt-1M-1000-120-1	689	1923	0	1	.75	0	75	1.12738468419939843456993171563018281767E02	100
db2	xt-1M-1000-120-1	689	1943	0	1	1	0	75	1.16797845343937150482221446080449589983E02	200
db2	xt-1M-1000-120-1	689	1983	0	1	.25	0	100	5.53923068983921837484263128090899359364E01	1100
db2	xt-1M-1000-120-1	689	2022	0	1	.5	0	100	5.30813905153297877226030788080310063276E01	1100
db2	xt-1M-1000-120-1	689	2043	0	1	.75	0	100	1.12796396563596259420686664020954954678E02	600
db2	xt-1M-1000-120-1	689	2083	0	1	1	0	100	1.05857989790753414023060422945689312003E02	600
db2	xt-1M-1000-120-1	689	2123	0	1	.25	.01	0	4.20474181775158041420244748522290125759E01	500
db2	xt-1M-1000-120-1	689	2142	0	1	.5	.01	0	4.01568675093864719445881374614583536762E01	200
db2	xt-1M-1000-120-1	689	2144	0	1	.75	.01	0	4.01422461651689694334411224163929641714E01	200
db2	xt-1M-1000-120-1	689	2147	0	1	1	.01	0	4.52123028132912564396944422245136239862E01	200
db2	xt-1M-1000-120-1	689	2503	0	1	.25	.1	0	3.65655042698047041216087332912711105894E01	200
db2	xt-1M-1000-120-1	689	2522	0	1	.5	.1	0	4.69966584278702271670903242005790602434E01	200
db2	xt-1M-1000-120-1	689	2541	0	1	.75	.1	0	5.85532838402376766405103289356107676217E01	200
db2	xt-1M-1000-120-1	689	4105	0	1	.25	1	0	4.49762669434103963730378590712960947765E01	1100
db2	xt-1M-1000-120-1	689	4124	0	1	.5	1	0	3.92596532517814035572898990317632536739E01	200
db2	xt-1M-1000-120-1	689	4125	0	1	.75	1	0	3.96029998962596016249148244594535625318E01	1100
db2	xt-1M-1000-120-1	689	4144	0	1	1	1	0	4.14685419757080404648813662862626998191E01	300
db2	xt-1M-1000-120-2	949	401	0	2	.25	0	25	3.83381069999916835075638498706785426181E01	1100
db2	xt-1M-1000-120-2	949	422	0	2	.5	0	25	3.95265682718589233930831275596688581091E01	1100
db2	xt-1M-1000-120-2	949	462	0	2	.75	0	25	4.02959370698369898653101828550206267167E01	700
db2	xt-1M-1000-120-2	949	482	0	2	1	0	25	3.97159582938765871844488508423200869188E01	1100
db2	xt-1M-1000-120-2	949	521	0	2	.25	0	50	3.53290803445828722850681331828242578359E01	1100
db2	xt-1M-1000-120-2	949	542	0	2	.5	0	50	3.91254961321864258484200428582176540483E01	500
db2	xt-1M-1000-120-2	949	582	0	2	.75	0	50	3.54270870725917888436036018715630437423E01	1100
db2	xt-1M-1000-120-2	949	601	0	2	1	0	50	3.63271603698140253705708236437033699979E01	1100
db2	xt-1M-1000-120-2	949	641	0	2	.25	0	75	3.52080266409933460063555029227019407466E01	1100
db2	xt-1M-1000-120-2	949	662	0	2	.5	0	75	3.81339472115411081523540996693967552696E01	500
db2	xt-1M-1000-120-2	949	702	0	2	.75	0	75	3.93123076098252316561412151376713301363E01	700
db2	xt-1M-1000-120-2	949	741	0	2	1	0	75	4.09586452102569410134631995428388676007E01	700
db2	xt-1M-1000-120-2	949	762	0	2	.25	0	100	3.69673988166514948723740107204384987485E01	800
db2	xt-1M-1000-120-2	949	841	0	2	.75	0	100	3.54005260432838957323792682626001417383E01	1100
db2	xt-1M-1000-120-2	949	862	0	2	1	0	100	3.89132946216471258070340546418868897287E01	600
db2	xt-1M-1000-120-2	949	902	0	2	.25	.01	0	3.38039156704726763831778284915209682788E01	1100
db2	xt-1M-1000-120-2	949	941	0	2	.5	.01	0	3.60640480560186508933169210943495993619E01	1100
db2	xt-1M-1000-120-2	949	962	0	2	.75	.01	0	3.99038735003109334944210898268569485151E01	500
db2	xt-1M-1000-120-2	949	1001	0	2	1	.01	0	3.07115408579871352960923147470060879518E01	400
db2	xt-1M-1000-120-2	949	1441	0	2	.25	.1	0	2.57376432355421750567829286863532577579E01	800
db2	xt-1M-1000-120-2	949	1461	0	2	.5	.1	0	3.08231255218335565322638610091771064754E01	600
db2	xt-1M-1000-120-2	949	1482	0	2	.75	.1	0	3.3798780529262391373975987655897673463E01	1100
db2	xt-1M-1000-120-2	949	1501	0	2	1	.1	0	3.39115847331764605019789852692600400889E01	1100
db2	xt-1M-1000-120-2	949	1821	0	2	.25	1	0	3.09474896765576440264407254503851868216E01	1100
db2	xt-1M-1000-120-2	949	1841	0	2	.5	1	0	2.8650570007578711378431867234311772921E01	500
db2	xt-1M-1000-120-2	949	1861	0	2	.75	1	0	3.28558072495983552055097077831930359691E01	500
db2	xt-1M-1000-120-2	949	1881	0	2	1	1	0	3.00469727321396406122538770585396367074E01	1100
db2	xt-1M-1000-120-4	849	2203	0	4	.25	0	25	1.52068355562515114195134683600373844877E01	1100
db2	xt-1M-1000-120-4	849	2222	0	4	.5	0	25	1.47750803855805618183553424181548561893E01	1100
db2	xt-1M-1000-120-4	849	2224	0	4	.75	0	25	1.41520049421836091450846403704439169077E01	1100
db2	xt-1M-1000-120-4	849	2225	0	4	1	0	25	1.41235456070996698337830509734817791638E01	1100
db2	xt-1M-1000-120-4	849	2228	0	4	.25	0	50	1.54030062816816411220797905310663827135E01	1100
db2	xt-1M-1000-120-4	849	2242	0	4	.5	0	50	1.46443857807230844872197730372785581483E01	1100
db2	xt-1M-1000-120-4	849	2261	0	4	.75	0	50	1.44586499287484478669336953681378596074E01	1100
db2	xt-1M-1000-120-4	849	2263	0	4	1	0	50	1.45208192151487154868918199613067196219E01	1100
db2	xt-1M-1000-120-4	849	2283	0	4	.25	0	75	1.53024807265530038031398225673778786926E01	1100
db2	xt-1M-1000-120-4	849	2301	0	4	.5	0	75	1.55027712890758156006446539375986697475E01	1100
db2	xt-1M-1000-120-4	849	2304	0	4	.75	0	75	1.47132600195100375393052050798999551223E01	1100
db2	xt-1M-1000-120-4	849	2322	0	4	1	0	75	1.39992958645676115629125581696338604221E01	1100
db2	xt-1M-1000-120-4	849	2323	0	4	.25	0	100	1.47937879599719574762690172726061061445E01	1100
db2	xt-1M-1000-120-4	849	2326	0	4	.5	0	100	1.45392222982093337925203655433450251927E01	1100
db2	xt-1M-1000-120-4	849	2342	0	4	.75	0	100	1.46548284317333608127594997635019883115E01	1100
db2	xt-1M-1000-120-4	849	3003	0	4	.25	.1	0	1.27076728731735094705877402711065023858E01	600
db2	xt-1M-1000-120-4	849	3004	0	4	.5	.1	0	1.5550728733427159035747917759342319874E01	600
db2	xt-1M-1000-120-4	849	3024	0	4	1	.1	0	1.073625144658252962401783586942668597E01	600
db2	xt-1M-1000-120-4	849	3184	0	4	.5	1	0	1.4370945846360904977357515252155292265E01	500
db2	xt-1M-1000-120-8	1870	3764	0	8	.25	0	25	4.75324890747429689086512279064790582126E01	1100
db2	xt-1M-1000-120-8	1870	3804	0	8	.5	0	25	5.01971065402767865478060450422457292704E01	1100
db2	xt-1M-1000-120-8	1870	3806	0	8	.75	0	25	5.19096195139106217739463504209839473027E01	1100
db2	xt-1M-1000-120-8	1870	3823	0	8	1	0	25	5.22145951631918069987650977788264111428E01	1100
db2	xt-1M-1000-120-8	1870	3843	0	8	.25	0	50	4.96741805559416637905087894013138964942E01	1100
db2	xt-1M-1000-120-8	1870	3863	0	8	.5	0	50	5.1830157071033410340927108989294822392E01	1100
db2	xt-1M-1000-120-8	1870	4164	0	8	.75	0	50	5.25998258833975764372226518946317895921E01	1100
db2	xt-1M-1000-120-8	1870	4184	0	8	1	0	50	4.91560930825114578297088246525338217351E01	1100
db2	xt-1M-1000-120-8	1870	4204	0	8	.25	0	75	4.9158128326142661401038805382522695505E01	1100
db2	xt-1M-1000-120-8	1870	4224	0	8	.5	0	75	5.0371442141816022498665974573748328546E01	1100
db2	xt-1M-1000-120-8	1870	4244	0	8	.75	0	75	5.07881052867878620201016699559142080514E01	1100
db2	xt-1M-1000-120-8	1870	4265	0	8	1	0	75	5.21452567586616493233847931699174031894E01	1100
db2	xt-1M-1000-120-8	1870	4384	0	8	.25	0	100	5.0422124066981633166531547901931732409E01	1100
db2	xt-1M-1000-120-8	1870	4604	0	8	.5	0	100	5.07545427348773135565037699557809794433E01	1100
db2	xt-1M-1000-120-8	1870	4625	0	8	.75	0	100	5.09835132491279206508885017565373972876E01	1100
db2	xt-1M-1000-120-8	1870	4724	0	8	1	0	100	5.13863365394644230324642767317730300068E01	1100
db2	xt-1M-1000-120-8	1870	4765	0	8	.25	.01	0	2.83391672623204480411891166522888167713E04	700
db2	xt-1M-1000-120-8	1870	4805	0	8	.5	.01	0	6.44373952981755468820913134247072705817E04	500
db2	xt-1M-1000-120-8	1870	4824	0	8	.75	.01	0	1.19975445630540980640492129545865749955E05	1100
db2	xt-1M-1000-120-8	1870	4844	0	8	1	.01	0	1.31978382849446273570787189464232265789E05	1100
db2	xt-1M-1000-120-8	1870	5205	0	8	.25	.1	0	4.5822906814405832075149876497975324864E03	1100
db2	xt-1M-1000-120-8	1870	5245	0	8	.5	.1	0	5.08869643344162834873227845375770944081E03	1100
db2	xt-1M-1000-120-8	1870	5284	0	8	.75	.1	0	2.1347338858655207451922953123688345478E03	600
db2	xt-1M-1000-120-8	1870	5304	0	8	1	.1	0	5.4042964586954299151416010632859625805E03	800
db2	xt-1M-1000-120-8	1870	5606	0	8	.25	1	0	5.03937902339321412338511203011450383868E02	1100
db2	xt-1M-1000-120-8	1870	5608	0	8	.5	1	0	1.93903886698160053321012143276321275031E03	1100
db2	xt-1M-1000-120-8	1870	5626	0	8	.75	1	0	4.79783154750851939125909149159306732084E03	700
db2	xt-1M-1000-120-8	1870	5628	0	8	1	1	0	3.44119248869342621049609676855437084845E01	1100
mysql	pk-xt-1M-1000-120-1	1290	7207	1	1	.25	0	25	2.80056105217966835411337495304366491958E04	1100
mysql	pk-xt-1M-1000-120-1	1290	7246	1	1	.5	0	25	10577.5168715265100807269481968277149	800
mysql	pk-xt-1M-1000-120-1	1290	7286	1	1	.75	0	25	1.52187040753791941167458250344721924314E04	700
mysql	pk-xt-1M-1000-120-1	1290	7306	1	1	1	0	25	6.8197718591508477032314157368497319229E04	800
mysql	pk-xt-1M-1000-120-1	1290	7327	1	1	.25	0	50	2.41187070102965657562118502990319995068E04	1100
mysql	pk-xt-1M-1000-120-1	1290	7366	1	1	.5	0	50	1.09261077301006146055888636855628864815E04	1100
mysql	pk-xt-1M-1000-120-1	1290	7406	1	1	.75	0	50	1.18659790128973604326856403223569656533E04	1100
mysql	pk-xt-1M-1000-120-1	1290	7427	1	1	1	0	50	69304.32584640792733278282411230388109	700
mysql	pk-xt-1M-1000-120-1	1290	7467	1	1	.25	0	75	2.55846652196704124758378927366248402844E04	1100
mysql	pk-xt-1M-1000-120-1	1290	7506	1	1	.5	0	75	8.92445485966011979384315364256860286951E03	1100
mysql	pk-xt-1M-1000-120-1	1290	7546	1	1	.75	0	75	4.83186727301238827034655794260624117924E04	800
mysql	pk-xt-1M-1000-120-1	1290	7587	1	1	1	0	75	6.72036986708144796380090497737556561086E04	1100
mysql	pk-xt-1M-1000-120-1	1290	7627	1	1	.25	0	100	2.63790853961643099452524099015886877372E04	1100
mysql	pk-xt-1M-1000-120-1	1290	7666	1	1	.5	0	100	6.93643290227053359813627244381781153509E03	800
mysql	pk-xt-1M-1000-120-1	1290	7686	1	1	.75	0	100	1.4333136703792252220732015472233560752E04	800
mysql	pk-xt-1M-1000-120-1	1290	7706	1	1	1	0	100	6.96568726839112089524857824252430746653E04	1100
mysql	pk-xt-1M-1000-120-1	1290	7726	1	1	.25	.01	0	2.54699059995364807639517039957158222066E02	1100
mysql	pk-xt-1M-1000-120-1	1290	7747	1	1	.5	.01	0	2.5180721290155204741215930512480563609E02	1100
mysql	pk-xt-1M-1000-120-1	1290	7766	1	1	.75	.01	0	2.53129003604630970016247907493090596674E02	1100
mysql	pk-xt-1M-1000-120-1	1290	7786	1	1	1	.01	0	2.51334498966113640698576267834574811601E02	1100
mysql	pk-xt-1M-1000-120-1	1290	8126	1	1	.25	.1	0	5.54803855185518170455336346726438758553E02	1100
mysql	pk-xt-1M-1000-120-1	1290	8146	1	1	.5	.1	0	5.51544143763833685226787945029374760472E02	1100
mysql	pk-xt-1M-1000-120-1	1290	8166	1	1	.75	.1	0	5.77494180783800421732340240417746553633E02	1100
mysql	pk-xt-1M-1000-120-1	1290	8186	1	1	1	.1	0	5.87919722116908909113410324458858726719E02	1100
mysql	pk-xt-1M-1000-120-1	1290	8526	1	1	.25	1	0	4.70740985016819917612089623696187948526E03	1100
mysql	pk-xt-1M-1000-120-2	1471	9266	1	2	.25	0	25	5.95627661613030490897818858141238798399E03	1100
mysql	pk-xt-1M-1000-120-2	1471	9305	1	2	.5	0	25	2.25809676243210941164011558419945838817E04	100
mysql	pk-xt-1M-1000-120-2	1471	9306	1	2	.75	0	25	2.91832170130174346618478733728206672691E04	100
mysql	pk-xt-1M-1000-120-2	1471	9308	1	2	1	0	25	2.24680938582529725681116000374496769965E04	100
mysql	pk-xt-1M-1000-120-2	1471	9310	1	2	.25	0	50	1.51721869238268995009315301226916876623E04	1100
mysql	pk-xt-1M-1000-120-2	1471	9312	1	2	.5	0	50	1.05981564525391746656821724505701862335E04	800
mysql	pk-xt-1M-1000-120-2	1471	9313	1	2	.75	0	50	3.06618199143538949364192082638684580432E04	1100
mysql	pk-xt-1M-1000-120-2	1471	9315	1	2	1	0	50	4.74271487030974565600604381767816670865E04	100
mysql	pk-xt-1M-1000-120-2	1471	9317	1	2	.25	0	75	1.16154973107613631353877353083807256535E04	1100
mysql	pk-xt-1M-1000-120-2	1471	9319	1	2	.5	0	75	1.24153045613334664138137538676514622218E03	700
mysql	pk-xt-1M-1000-120-2	1471	9321	1	2	.75	0	75	3.37173274112780317875027215327672545177E04	800
mysql	pk-xt-1M-1000-120-2	1471	9323	1	2	1	0	75	6.9525167638726878853524412597900349942E04	1100
mysql	pk-xt-1M-1000-120-2	1471	9329	1	2	.25	0	100	9.77961549337699062360470308081559755916E03	1100
mysql	pk-xt-1M-1000-120-2	1471	9334	1	2	.5	0	100	1.07923088393324140554419666207027720983E04	800
mysql	pk-xt-1M-1000-120-2	1471	9337	1	2	.75	0	100	3.33506808168884809545663148233134465351E04	600
mysql	pk-xt-1M-1000-120-2	1471	9340	1	2	1	0	100	7.09467758069670821348673697666986257593E04	1100
mysql	pk-xt-1M-1000-120-2	1471	9445	1	2	.75	.1	0	3.9779851370294092273165998016340582626E02	1100
mysql	pk-xt-1M-1000-120-2	1471	9447	1	2	1	.1	0	3.92939123566567459999441304197499882077E02	800
mysql	pk-xt-1M-1000-120-2	1471	9450	1	2	.5	1	0	3.87763745302288676706321336857398660784E03	700
mysql	pk-xt-1M-1000-120-2	1471	9452	1	2	.75	1	0	5.77122336174014908474778547750616737252E03	1100
mysql	pk-xt-1M-1000-120-2	1471	9454	1	2	1	1	0	6.4277972404704451198650285203280878618E03	300
mysql	pk-xt-1M-1000-120-4	1473	8686	1	4	.25	0	25	1.76426792374637380853709075839204309988E04	1100
mysql	pk-xt-1M-1000-120-4	1473	8766	1	4	.5	0	25	5.32228237636069664064998175979679062498E03	700
mysql	pk-xt-1M-1000-120-4	1473	8806	1	4	.75	0	25	3.98834102738395805010681685764226063315E04	200
mysql	pk-xt-1M-1000-120-4	1473	9413	1	4	1	0	25	2.24593752119773244827753282620281990407E04	100
mysql	pk-xt-1M-1000-120-4	1473	9415	1	4	.25	0	50	1.10877701630920464700625558534405719392E04	700
