1,1,1351,7207,1,0,0,0,0.25,0.000422288867191205,1,
1,1,1351,7246,1,0,0.333333333333333,0,0.25,0.000426000950555362,1,
1,1,1351,7286,1,0,0.666666666666667,0,0.25,0.00051444202550104,1,
1,1,1351,7306,1,0,1,0,0.25,0.000520209726548039,1,
1,1,1351,7327,1,0,0,0,0.5,0.000465918285683795,1,
1,1,1351,7366,1,0,0.333333333333333,0,0.5,0.000495767898690348,1,
1,1,1351,7406,1,0,0.666666666666667,0,0.5,0.000546952586712142,1,
1,1,1351,7427,1,0,1,0,0.5,0.000586320986134877,1,
1,1,1351,7467,1,0,0,0,0.75,0.000430931488910812,1,
1,1,1351,7506,1,0,0.333333333333333,0,0.75,0.000463087618639373,1,
1,1,1351,7546,1,0,0.666666666666667,0,0.75,0.000500626077101326,1,
1,1,1351,7587,1,0,1,0,0.75,0.000567185359845086,1,
1,1,1351,7627,1,0,0,0,1,0.000454956461000224,1,
1,1,1351,7666,1,0,0.333333333333333,0,1,0.00037025084000176,1,
1,1,1351,7686,1,0,0.666666666666667,0,1,0.000443194864529557,1,
1,1,1351,7706,1,0,1,0,1,0.000510331511295042,0,
1,1,1351,7726,1,0,0,0.01,0,0.000281323274619643,1,
1,1,1351,7747,1,0,0.333333333333333,0.01,0,0.000434633837239783,1,
1,1,1351,7766,1,0,0.666666666666667,0.01,0,0.000267044819812156,0.6,
1,1,1351,7786,1,0,1,0.01,0,0.000334461834592462,0.1,
1,1,1351,8126,1,0,0,0.1,0,0.000473767971682088,1,
1,1,1351,8146,1,0,0.333333333333333,0.1,0,0.000305802616773193,1,
1,1,1351,8166,1,0,0.666666666666667,0.1,0,0.000267657527980531,0.7,
1,1,1351,8186,1,0,1,0.1,0,0.000434902125661165,1,
1,1,1351,8526,1,0,0,1,0,0.000328722737423498,1,
1,1,1351,8547,1,0,0.333333333333333,1,0,0.000273901539062777,0.2,
1,1,1351,8567,1,0,0.666666666666667,1,0,0.000330863032268628,0.1,
1,1,1351,8586,1,0,1,1,0,0.000315923706843434,0,
1,2,1710,9266,1,0.142857142857143,0,0,0.25,0.000202517746062335,1,
1,2,1710,9305,1,0.142857142857143,0.333333333333333,0,0.25,0.000294686116970143,0.4,
1,2,1710,9306,1,0.142857142857143,0.666666666666667,0,0.25,0.000271908714800156,0.6,
1,2,1710,9308,1,0.142857142857143,1,0,0.25,0.000341873251472913,0.2,
1,2,1710,9310,1,0.142857142857143,0,0,0.5,0.000278200169239322,0.5,
1,2,1710,9312,1,0.142857142857143,0.333333333333333,0,0.5,0.000834974865756572,1,
1,2,1710,9313,1,0.142857142857143,0.666666666666667,0,0.5,0.00115306145490967,1,
1,2,1710,9315,1,0.142857142857143,1,0,0.5,0.000598427601335206,1,
1,2,1710,9329,1,0.142857142857143,0,0,1,0.000593248069445746,1,
1,2,1710,9434,1,0.142857142857143,0.333333333333333,0.01,0,0.861974152650706,1,
1,2,1710,9436,1,0.142857142857143,0.666666666666667,0.01,0,0.851749627969904,1,
1,2,1710,9439,1,0.142857142857143,1,0.01,0,0.973919999417753,1,
