DBMS	EXPERIMENTNAME	RUNID	BATCHSETID	PK	NUMPROCESSORS	ACTROWPOOL	PCTREAD	PCTUPDATE	ATP	MAXMPL
db2	pk-xt-1M-1000-120-8	1869	9425	1	8	1	0.1	0	0.05401934036509	0.363636363636364
db2	pk-xt-1M-1000-120-8	1869	9428	1	8	0.25	1	0	0.00259698743625802	0.636363636363636
db2	pk-xt-1M-1000-120-8	1869	9430	1	8	0.5	1	0	0.0171977610382523	0.454545454545455
db2	pk-xt-1M-1000-120-8	1869	9432	1	8	0.75	1	0	4.59291350647797e-05	1
db2	pk-xt-1M-1000-120-8	1869	9437	1	8	1	1	0	1.5555086734685e-06	1
db2	xt-1M-1000-120-1	689	1602	0	1	0.25	0	0.25	0.000337369054226215	1
db2	xt-1M-1000-120-1	689	1623	0	1	0.5	0	0.25	0.000329751210045364	1
db2	xt-1M-1000-120-1	689	1661	0	1	0.75	0	0.25	0.000818679597480615	0.454545454545455
db2	xt-1M-1000-120-1	689	1683	0	1	1	0	0.25	0.000803213519416837	1
db2	xt-1M-1000-120-1	689	1723	0	1	0.25	0	0.5	0.000356464542703598	1
db2	xt-1M-1000-120-1	689	1763	0	1	0.5	0	0.5	0.000317612863575552	1
db2	xt-1M-1000-120-1	689	1801	0	1	0.75	0	0.5	0.000768778753785965	1
db2	xt-1M-1000-120-1	689	1842	0	1	1	0	0.5	0.000847795752661694	0.636363636363636
db2	xt-1M-1000-120-1	689	1882	0	1	0.25	0	0.75	0.000348392663873567	1
db2	xt-1M-1000-120-1	689	1902	0	1	0.5	0	0.75	0.000347156465882535	1
db2	xt-1M-1000-120-1	689	1923	0	1	0.75	0	0.75	0.000766848707829941	0.0909090909090909
db2	xt-1M-1000-120-1	689	1943	0	1	1	0	0.75	0.000795970046634022	0.181818181818182
db2	xt-1M-1000-120-1	689	1983	0	1	0.25	0	1	0.000355637268125844	1
db2	xt-1M-1000-120-1	689	2022	0	1	0.5	0	1	0.000339073490620986	1
db2	xt-1M-1000-120-1	689	2043	0	1	0.75	0	1	0.000767264263404781	0.545454545454545
db2	xt-1M-1000-120-1	689	2083	0	1	1	0	1	0.000717493094586002	0.545454545454545
db2	xt-1M-1000-120-1	689	2123	0	1	0.25	0.01	0	0.000259993697805673	0.454545454545455
db2	xt-1M-1000-120-1	689	2142	0	1	0.5	0.01	0	0.000246445493498941	0.181818181818182
db2	xt-1M-1000-120-1	689	2144	0	1	0.75	0.01	0	0.000246340714368617	0.181818181818182
db2	xt-1M-1000-120-1	689	2147	0	1	1	0.01	0	0.000282674950129522	0.181818181818182
db2	xt-1M-1000-120-1	689	2503	0	1	0.25	0.1	0	0.000220709810869939	0.181818181818182
db2	xt-1M-1000-120-1	689	2522	0	1	0.5	0.1	0	0.000295463048183427	0.181818181818182
db2	xt-1M-1000-120-1	689	2541	0	1	0.75	0.1	0	0.000378294847600025	0.181818181818182
db2	xt-1M-1000-120-1	689	4105	0	1	0.25	1	0	0.000280983355623193	1
db2	xt-1M-1000-120-1	689	4124	0	1	0.5	1	0	0.000240015938610785	0.181818181818182
db2	xt-1M-1000-120-1	689	4125	0	1	0.75	1	0	0.000242476395873627	1
db2	xt-1M-1000-120-1	689	4144	0	1	1	1	0	0.000255845273283438	0.272727272727273
db2	xt-1M-1000-120-2	949	401	0	2	0.25	0	0.25	0.000233412103515542	1
db2	xt-1M-1000-120-2	949	422	0	2	0.5	0	0.25	0.000241928677968096	1
db2	xt-1M-1000-120-2	949	462	0	2	0.75	0	0.25	0.00024744209158368	0.636363636363636
db2	xt-1M-1000-120-2	949	482	0	2	1	0	0.25	0.000243285869980561	1
db2	xt-1M-1000-120-2	949	521	0	2	0.25	0	0.5	0.000211849912540476	1
db2	xt-1M-1000-120-2	949	542	0	2	0.5	0	0.5	0.000239054558223515	0.454545454545455
db2	xt-1M-1000-120-2	949	582	0	2	0.75	0	0.5	0.00021255219801564	1
db2	xt-1M-1000-120-2	949	601	0	2	1	0	0.5	0.000219001887092395	1
db2	xt-1M-1000-120-2	949	641	0	2	0.25	0	0.75	0.000210982481027835	1
db2	xt-1M-1000-120-2	949	662	0	2	0.5	0	0.75	0.000231949098593128	0.454545454545455
db2	xt-1M-1000-120-2	949	702	0	2	0.75	0	0.75	0.000240393264354143	0.636363636363636
db2	xt-1M-1000-120-2	949	741	0	2	1	0	0.75	0.000252191207459121	0.636363636363636
db2	xt-1M-1000-120-2	949	762	0	2	0.25	0	1	0.000223589718436584	0.727272727272727
db2	xt-1M-1000-120-2	949	841	0	2	0.75	0	1	0.000212361869912508	1
db2	xt-1M-1000-120-2	949	862	0	2	1	0	1	0.000237533909414349	0.545454545454545
db2	xt-1M-1000-120-2	949	902	0	2	0.25	0.01	0	0.000200921187908184	1
db2	xt-1M-1000-120-2	949	941	0	2	0.5	0.01	0	0.000217116484686393	1
db2	xt-1M-1000-120-2	949	962	0	2	0.75	0.01	0	0.000244632496924701	0.454545454545455
db2	xt-1M-1000-120-2	949	1001	0	2	1	0.01	0	0.000178763190541317	0.363636363636364
db2	xt-1M-1000-120-2	949	1441	0	2	0.25	0.1	0	0.00014312545300226	0.727272727272727
db2	xt-1M-1000-120-2	949	1461	0	2	0.5	0.1	0	0.000179562718425084	0.545454545454545
db2	xt-1M-1000-120-2	949	1482	0	2	0.75	0.1	0	0.0002008843919281	1
