DBMS	EXPERIMENTNAME	RUNID	BATCHSETID	PK	NUMPROCESSORS	ACTROWPOOL	PCTREAD	PCTUPDATE	ATP	MAXMPL
db2	xt-1M-1000-120-2	2249	1821	0	2	.25	1	0	3.18649965852402665882456860381569776899E03	600
db2	xt-1M-1000-120-2	2249	1841	0	2	.5	1	0	5.97774206468990178094596791046508927949E02	200
db2	xt-1M-1000-120-2	2249	1881	0	2	1	1	0	1.90137595613036922985679340257689308725E03	400
db2	xt-1M-1000-120-4	2349	2203	0	4	.25	0	25	5.02826116350198009872844620793485519621E01	1100
db2	xt-1M-1000-120-4	2349	2222	0	4	.5	0	25	5.38567473855248731352296293192085045842E01	700
db2	xt-1M-1000-120-4	2349	2224	0	4	.75	0	25	6.00671077552134118204106527348091792964E01	1100
db2	xt-1M-1000-120-4	2349	2225	0	4	1	0	25	5.71650175475876072375999015108970434718E01	1100
db2	xt-1M-1000-120-4	2349	2228	0	4	.25	0	50	5.23346855115961465736409285206772317538E01	1100
db2	xt-1M-1000-120-4	2349	2242	0	4	.5	0	50	5.26594400375645757234347737441991823984E01	1100
db2	xt-1M-1000-120-4	2349	2261	0	4	.75	0	50	5.47685803696291640017416312548200101053E01	1100
db2	xt-1M-1000-120-4	2349	2263	0	4	1	0	50	5.49937463090771410671169218794467814228E01	1100
db2	xt-1M-1000-120-4	2349	2283	0	4	.25	0	75	5.16172052484765010557026852973801063594E01	1100
db2	xt-1M-1000-120-4	2349	2301	0	4	.5	0	75	4.95530037822517096834182235501066946651E01	1100
db2	xt-1M-1000-120-4	2349	2304	0	4	.75	0	75	5.21881126694411951625597539583136021238E01	1100
db2	xt-1M-1000-120-4	2349	2322	0	4	1	0	75	5.90345981977279066681850852134080098776E01	1100
db2	xt-1M-1000-120-4	2349	2323	0	4	.25	0	100	5.25921481531982302871712321138132830075E01	1100
db2	xt-1M-1000-120-4	2349	2326	0	4	.5	0	100	5.07048871622652823148355164990655362869E01	1100
db2	xt-1M-1000-120-4	2349	2342	0	4	.75	0	100	5.35262776500292448315119139156510365807E01	1100
db2	xt-1M-1000-120-4	2349	2344	0	4	1	0	100	5.39030089185715685655184823326036470578E01	1100
db2	xt-1M-1000-120-4	2349	2362	0	4	.25	.01	0	9.75330797876136907067579607127243458264E01	1100
db2	xt-1M-1000-120-4	2349	2387	0	4	1	.01	0	3.29026900280479412032047369856254301333E04	400
db2	xt-1M-1000-120-4	2349	3003	0	4	.25	.1	0	1.70225556717805671780567178056717805672E03	400
db2	xt-1M-1000-120-4	2349	3004	0	4	.5	.1	0	3.55739938313251648040235779516928653735E03	1100
db2	xt-1M-1000-120-8	2369	3764	0	8	.25	0	25	4.71884907957707756550795093338323273463E01	1100
db2	xt-1M-1000-120-8	2369	3804	0	8	.5	0	25	4.94335877206665480290657240103707815606E01	1100
db2	xt-1M-1000-120-8	2369	3806	0	8	.75	0	25	5.02273571590106336598114804357912063061E01	1100
db2	xt-1M-1000-120-8	2369	3823	0	8	1	0	25	5.17013158500772825669493950987141284749E01	1100
db2	xt-1M-1000-120-8	2369	3843	0	8	.25	0	50	4.79169206590810880562121824237776631538E01	1100
db2	xt-1M-1000-120-8	2369	3863	0	8	.5	0	50	4.94164259755336607621941159407148681655E01	1100
db2	xt-1M-1000-120-8	2369	4164	0	8	.75	0	50	5.06086149968505688932554000642161243925E01	1100
db2	xt-1M-1000-120-8	2369	4184	0	8	1	0	50	5.07611715734532519996312369575957839993E01	1100
db2	xt-1M-1000-120-8	2369	4204	0	8	.25	0	75	4.8558083213065314127203514025339001048E01	1100
db2	xt-1M-1000-120-8	2369	4224	0	8	.5	0	75	4.9277148793959683212982445266089475138E01	1100
db2	xt-1M-1000-120-8	2369	4244	0	8	.75	0	75	5.02878951906686789383290752264189602437E01	1100
db2	xt-1M-1000-120-8	2369	4265	0	8	1	0	75	5.06266046580910290959039505834735948281E01	1100
db2	xt-1M-1000-120-8	2369	4384	0	8	.25	0	100	4.83866548200778645154830757875119271197E01	1100
db2	xt-1M-1000-120-8	2369	4604	0	8	.5	0	100	4.93299593017823684150307087044572069046E01	1100
db2	xt-1M-1000-120-8	2369	4625	0	8	.75	0	100	5.06579794568725223798127489647234295179E01	1100
db2	xt-1M-1000-120-8	2369	4724	0	8	1	0	100	4.9722612407712550698777350828820531826E01	1100
db2	xt-1M-1000-120-8	2369	4765	0	8	.25	.01	0	1.43991862199337462192135964280570358635E05	1100
db2	xt-1M-1000-120-8	2369	4805	0	8	.5	.01	0	5.71988696489762799557331469317712810165E00	1100
db2	xt-1M-1000-120-8	2369	4824	0	8	.75	.01	0	5.66246550847761650846389730025942212401E00	1100
db2	xt-1M-1000-120-8	2369	4844	0	8	1	.01	0	5.62473547436747414400318106251676833423E00	1100
db2	xt-1M-1000-120-8	2369	5205	0	8	.25	.1	0	5.60132941790801995662419651685829324707E00	1100
db2	xt-1M-1000-120-8	2369	5245	0	8	.5	.1	0	5.55848065624503482883040202935525107742E00	1100
db2	xt-1M-1000-120-8	2369	5284	0	8	.75	.1	0	5.64518896686962582597067445650067303782E00	1100
db2	xt-1M-1000-120-8	2369	5304	0	8	1	.1	0	5.69860561775033995917711991037240461019E00	1100
db2	xt-1M-1000-120-8	2369	5606	0	8	.25	1	0	5.71634824191647830328471220196611539259E00	1100
db2	xt-1M-1000-120-8	2369	5608	0	8	.5	1	0	5.85303895660271248261407673540430051569E00	1100
db2	xt-1M-1000-120-8	2369	5626	0	8	.75	1	0	2.28957320596746064652181396773777988034E03	400
mysql	pk-xt-1M-1000-120-1	2469	7207	1	1	.25	0	25	1.47463897118472668274306288686143554069E04	1100
mysql	pk-xt-1M-1000-120-1	2469	7246	1	1	.5	0	25	2.38797524409134062859141557987308249638E04	100
mysql	pk-xt-1M-1000-120-1	2469	7286	1	1	.75	0	25	2.08888061583938908732602537258283039783E04	100
mysql	pk-xt-1M-1000-120-1	2469	7306	1	1	1	0	25	2.06201853158380588157721218515099564816E04	100
mysql	pk-xt-1M-1000-120-1	2469	7327	1	1	.25	0	50	1.34300916700840680746360467500512610211E04	1100
mysql	pk-xt-1M-1000-120-1	2469	7366	1	1	.5	0	50	1.27817618593974175035868005738880918221E04	1100
mysql	pk-xt-1M-1000-120-1	2469	7406	1	1	.75	0	50	4.17752577461106026931625049026016472742E04	100
mysql	pk-xt-1M-1000-120-1	2469	7427	1	1	1	0	50	3.87118901401186280409180778818877331729E04	100
mysql	pk-xt-1M-1000-120-1	2469	7467	1	1	.25	0	75	1.33027062653770018874390674311903142151E04	1100
mysql	pk-xt-1M-1000-120-1	2469	7506	1	1	.5	0	75	1.26185559400157452319882164715443025116E04	1100
mysql	pk-xt-1M-1000-120-1	2469	7546	1	1	.75	0	75	5.48476592622293504410585404971932638332E04	100
mysql	pk-xt-1M-1000-120-1	2469	7587	1	1	1	0	75	6.06037691230036424768842813112916783413E04	1100
mysql	pk-xt-1M-1000-120-1	2469	7627	1	1	.25	0	100	2.7942728336458612376105009375837128315E04	1100
mysql	pk-xt-1M-1000-120-1	2469	7666	1	1	.5	0	100	1.26901068038122819390958625381509059475E04	1100
mysql	pk-xt-1M-1000-120-1	2469	7686	1	1	.75	0	100	4.87517277299398003505296045111636058828E04	700
mysql	pk-xt-1M-1000-120-1	2469	7706	1	1	1	0	100	6.26862891619780870595202842759846017175E04	1100
mysql	pk-xt-1M-1000-120-1	2469	7726	1	1	.25	.01	0	1.39780402087960647097333846579328493488E02	1100
mysql	pk-xt-1M-1000-120-1	2469	7747	1	1	.5	.01	0	1.39994444821384069923052758309381469418E02	1100
mysql	pk-xt-1M-1000-120-1	2469	7766	1	1	.75	.01	0	1.3956277871736850770421236253753531218E02	1100
mysql	pk-xt-1M-1000-120-1	2469	7786	1	1	1	.01	0	1.40293327014169231146815465893535609921E02	1100
mysql	pk-xt-1M-1000-120-1	2469	8126	1	1	.25	.1	0	4.59674698636567023243166574851678960471E02	1100
mysql	pk-xt-1M-1000-120-1	2469	8146	1	1	.5	.1	0	4.59678627081234762982171380608603898378E02	1100
mysql	pk-xt-1M-1000-120-1	2469	8166	1	1	.75	.1	0	4.7118171488218794163137587611323875322E02	1100
mysql	pk-xt-1M-1000-120-1	2469	8186	1	1	1	.1	0	4.87985286756119022253288972434815481011E02	1100
mysql	pk-xt-1M-1000-120-1	2469	8526	1	1	.25	1	0	4.26730541207946907823482641955832413532E03	1100
mysql	pk-xt-1M-1000-120-1	2469	8547	1	1	.5	1	0	4.28183479287597485037862837611901342353E03	1100
mysql	pk-xt-1M-1000-120-1	2469	8567	1	1	.75	1	0	4.69233227904275115849515448738746645812E03	1100
mysql	pk-xt-1M-1000-120-2	2390	9266	1	2	.25	0	25	8.14245160440745028143738247922140761565E03	1100
mysql	pk-xt-1M-1000-120-2	2390	9305	1	2	.5	0	25	2.26481747349823321554770318021201413428E04	100
mysql	pk-xt-1M-1000-120-2	2390	9306	1	2	.75	0	25	2.44587287577740085615055326710281883531E04	100
mysql	pk-xt-1M-1000-120-2	2390	9308	1	2	1	0	25	1.91930927160199952392287550583194477505E04	100
mysql	pk-xt-1M-1000-120-2	2390	9310	1	2	.25	0	50	2.11630253701820278527440318408597672798E04	1100
mysql	pk-xt-1M-1000-120-2	2390	9312	1	2	.5	0	50	1.12068990076277940116124625251413608592E04	1100
mysql	pk-xt-1M-1000-120-2	2390	9313	1	2	.75	0	50	4.60194082906173389792734566525518163584E04	100
mysql	pk-xt-1M-1000-120-2	2390	9315	1	2	1	0	50	3.73164198651452282157676348547717842324E04	100
mysql	pk-xt-1M-1000-120-2	2390	9317	1	2	.25	0	75	1.25306442202132635819499202886790831766E04	600
mysql	pk-xt-1M-1000-120-2	2390	9319	1	2	.5	0	75	1.08569292971803042145133169001382793242E04	1100
mysql	pk-xt-1M-1000-120-2	2390	9321	1	2	.75	0	75	6.57425623620309050772626931567328918322E04	1100
mysql	pk-xt-1M-1000-120-2	2390	9323	1	2	1	0	75	6.57847992357035621673263272826532004913E04	1100
