DBMS	EXPERIMENTNAME	RUNID	BATCHSETID	PK	NUMPROCESSORS	ACTROWPOOL	PCTREAD	PCTUPDATE	ATP	MAXMPL
db2	xt-1M-1000-120-8	2369	4244	0	8	.75	0	75	50.314	1100
db2	xt-1M-1000-120-8	2369	4265	0	8	1	0	75	50.649	1100
db2	xt-1M-1000-120-8	2369	4384	0	8	.25	0	100	48.396	1100
db2	xt-1M-1000-120-8	2369	4604	0	8	.5	0	100	49.187	1100
db2	xt-1M-1000-120-8	2369	4625	0	8	.75	0	100	49.862	1100
db2	xt-1M-1000-120-8	2369	4724	0	8	1	0	100	49.69	1100
db2	xt-1M-1000-120-8	2369	4805	0	8	.5	.01	0	5.702	1100
db2	xt-1M-1000-120-8	2369	4824	0	8	.75	.01	0	5.661	1100
db2	xt-1M-1000-120-8	2369	4844	0	8	1	.01	0	5.6	1100
db2	xt-1M-1000-120-8	2369	5205	0	8	.25	.1	0	5.587	1100
db2	xt-1M-1000-120-8	2369	5245	0	8	.5	.1	0	5.578	1100
db2	xt-1M-1000-120-8	2369	5284	0	8	.75	.1	0	5.592	1100
db2	xt-1M-1000-120-8	2369	5304	0	8	1	.1	0	5.668	1100
db2	xt-1M-1000-120-8	2369	5608	0	8	.5	1	0	5.866	1100
db2	xt-1M-1000-120-8	2369	5626	0	8	.75	1	0	2740.159	1100
mysql	pk-xt-1M-1000-120-1	2469	7207	1	1	.25	0	25	14976.703	1100
mysql	pk-xt-1M-1000-120-1	2469	7246	1	1	.5	0	25	23660.209	100
mysql	pk-xt-1M-1000-120-1	2469	7286	1	1	.75	0	25	19876.659	100
mysql	pk-xt-1M-1000-120-1	2469	7306	1	1	1	0	25	18414.653	100
mysql	pk-xt-1M-1000-120-1	2469	7327	1	1	.25	0	50	18965.125	1100
mysql	pk-xt-1M-1000-120-1	2469	7366	1	1	.5	0	50	14512.444	1100
mysql	pk-xt-1M-1000-120-1	2469	7406	1	1	.75	0	50	39426.845	100
mysql	pk-xt-1M-1000-120-1	2469	7427	1	1	1	0	50	35410.523	100
mysql	pk-xt-1M-1000-120-1	2469	7467	1	1	.25	0	75	27530.177	1100
mysql	pk-xt-1M-1000-120-1	2469	7506	1	1	.5	0	75	28789.922	1100
mysql	pk-xt-1M-1000-120-1	2469	7546	1	1	.75	0	75	54589.358	100
mysql	pk-xt-1M-1000-120-1	2469	7587	1	1	1	0	75	60965.253	1100
mysql	pk-xt-1M-1000-120-1	2469	7627	1	1	.25	0	100	29890.171	1100
mysql	pk-xt-1M-1000-120-1	2469	7666	1	1	.5	0	100	17358.375	1100
mysql	pk-xt-1M-1000-120-1	2469	7686	1	1	.75	0	100	63664.655	1100
mysql	pk-xt-1M-1000-120-1	2469	7706	1	1	1	0	100	62328.115	1100
