pgsql	pk-xt-1M-1000-120-1	2789	7207	1	1	.25	0	25	8.21019144463580184378482423260054705704E04	1100
pgsql	pk-xt-1M-1000-120-1	2789	7246	1	1	.5	0	25	7.03105315026871620628256856755476419949E04	500
pgsql	pk-xt-1M-1000-120-1	2789	7286	1	1	.75	0	25	6.80548217763812720779094049454517067078E04	500
pgsql	pk-xt-1M-1000-120-1	2789	7306	1	1	1	0	25	6.90721245248192665187105847195060317739E04	400
pgsql	pk-xt-1M-1000-120-1	2789	7327	1	1	.25	0	50	7.24322223300970873786407766990291262136E04	500
pgsql	pk-xt-1M-1000-120-1	2789	7366	1	1	.5	0	50	7.68828099116029790492099951277232546809E04	400
pgsql	pk-xt-1M-1000-120-1	2789	7406	1	1	.75	0	50	7.89654877137042062415196743554952510175E04	700
pgsql	pk-xt-1M-1000-120-1	2789	7427	1	1	1	0	50	8.2156515604629506452042038047093255288E04	200
pgsql	pk-xt-1M-1000-120-1	2789	7467	1	1	.25	0	75	7.70983150044344110295896154156252519552E04	500
pgsql	pk-xt-1M-1000-120-1	2789	7506	1	1	.5	0	75	7.85908961235469305408780862714958209242E04	400
pgsql	pk-xt-1M-1000-120-1	2789	7546	1	1	.75	0	75	7.9451524634388754791992048842822660798E04	400
pgsql	pk-xt-1M-1000-120-1	2789	7587	1	1	1	0	75	7.88526364530892448512585812356979405034E04	300
pgsql	pk-xt-1M-1000-120-1	2789	7627	1	1	.25	0	100	7.59364531173773051029368718899404819982E04	400
pgsql	pk-xt-1M-1000-120-1	2789	7666	1	1	.5	0	100	8.35491679257583310963684472907159565903E04	1100
pgsql	pk-xt-1M-1000-120-1	2789	7686	1	1	.75	0	100	8.5943469892238240862094073103247415174E04	300
pgsql	pk-xt-1M-1000-120-1	2789	7706	1	1	1	0	100	8.19764620054837446141793967880924402664E04	200
pgsql	pk-xt-1M-1000-120-1	2789	7726	1	1	.25	.01	0	5.74286708134353024310739807839159324816E04	1100
pgsql	pk-xt-1M-1000-120-1	2789	7747	1	1	.5	.01	0	5.6511582013026859580508505903488862109E04	1100
pgsql	pk-xt-1M-1000-120-1	2789	7766	1	1	.75	.01	0	5.51428312418913467723471757356388255945E04	1100
pgsql	pk-xt-1M-1000-120-1	2789	7786	1	1	1	.01	0	5.48345525153951741207167771158185973346E04	1100
pgsql	pk-xt-1M-1000-120-1	2789	8126	1	1	.25	.1	0	5.70760035744054547229460309831867777036E04	1100
pgsql	pk-xt-1M-1000-120-1	2789	8146	1	1	.5	.1	0	5.59242030248051652331039143241198463357E04	1100
pgsql	pk-xt-1M-1000-120-1	2789	8166	1	1	.75	.1	0	5.5848610730312145569308151289511317126E04	1100
pgsql	pk-xt-1M-1000-120-1	2789	8186	1	1	1	.1	0	5.53019466277628589134476347862011980996E04	1100
pgsql	pk-xt-1M-1000-120-2	2612	9266	1	2	.25	0	25	6.39699770922537952510704554301284546516E04	1100
pgsql	pk-xt-1M-1000-120-2	2612	9305	1	2	.5	0	25	9.26059990796134376438104003681546249425E04	1100
pgsql	pk-xt-1M-1000-120-2	2612	9306	1	2	.75	0	25	9.48858624124566532943496294281634595771E04	1100
pgsql	pk-xt-1M-1000-120-2	2612	9308	1	2	1	0	25	9.63527043212156386851685748957948609719E04	800
pgsql	pk-xt-1M-1000-120-2	2612	9310	1	2	.25	0	50	8.07473413742291109534464880205206570976E04	800
pgsql	pk-xt-1M-1000-120-2	2612	9312	1	2	.5	0	50	8.86080129951822041773291969863757880742E04	500
pgsql	pk-xt-1M-1000-120-2	2612	9313	1	2	.75	0	50	9.07895121577754639554112819256446377167E04	500
pgsql	pk-xt-1M-1000-120-2	2612	9315	1	2	1	0	50	9.07146936120639440812892369425927124458E04	500
pgsql	pk-xt-1M-1000-120-2	2612	9317	1	2	.25	0	75	8.07977482646922720962517353077279037483E04	400
pgsql	pk-xt-1M-1000-120-2	2612	9319	1	2	.5	0	75	8.53576242351046698872785829307568438003E04	400
pgsql	pk-xt-1M-1000-120-2	2612	9321	1	2	.75	0	75	9.15902181409092141288731058038981810296E04	300
pgsql	pk-xt-1M-1000-120-2	2612	9323	1	2	1	0	75	9.06167844663881503987846562856057728826E04	300
pgsql	pk-xt-1M-1000-120-2	2612	9329	1	2	.25	0	100	9.04698916260562435731211159297178879599E04	400
pgsql	pk-xt-1M-1000-120-2	2612	9334	1	2	.5	0	100	8.68085744248435086578326965287375010162E04	300
pgsql	pk-xt-1M-1000-120-2	2612	9337	1	2	.75	0	100	8.9430089857323903356363190384694002698E04	300
pgsql	pk-xt-1M-1000-120-2	2612	9340	1	2	1	0	100	9.2104583870168483647175421209117938553E04	300
pgsql	pk-xt-1M-1000-120-2	2612	9341	1	2	.25	.01	0	6.62618216548199368651620246097021495909E04	1100
pgsql	pk-xt-1M-1000-120-2	2612	9434	1	2	.5	.01	0	6.58348576305689263979304056489747450116E04	1100
pgsql	pk-xt-1M-1000-120-2	2612	9436	1	2	.75	.01	0	6.55452518289369173529534718448225408637E04	1100
pgsql	pk-xt-1M-1000-120-2	2612	9439	1	2	1	.01	0	6.49012180112415275252107786410977020995E04	1100
pgsql	pk-xt-1M-1000-120-2	2612	9441	1	2	.25	.1	0	6.6561709408341416100872938894277400582E04	1100
pgsql	pk-xt-1M-1000-120-2	2612	9443	1	2	.5	.1	0	366.1542054783774391141739845360636306	1100
pgsql	pk-xt-1M-1000-120-2	2612	9445	1	2	.75	.1	0	6.56276242155468161660112124508409338131E04	1100
